Buildfile: /home/ec2-user/ASL-MQ/build.xml

compile:

jar:

run:
     [java] Message server running
     [java] ########## Middleware Report ##########
     [java] Req#	 Time	 Resp	 Rate	 Recv#	 Throughput
     [java] 48000	 2456604	 51	 19	 47996	 92
     [java] 49000	 2519205	 51	 19	 48996	 91
     [java] 50000	 2580775	 51	 19	 49996	 91
     [java] 51000	 2649614	 51	 19	 50996	 90
     [java] 52000	 2713367	 52	 19	 51996	 90
     [java] 53000	 2777180	 52	 19	 52996	 90
     [java] 54000	 2843594	 52	 18	 53997	 89
     [java] 55000	 2913475	 52	 18	 54996	 89
     [java] 56000	 2980984	 53	 18	 55996	 88
     [java] 57000	 3047170	 53	 18	 56996	 88
     [java] 58000	 3114415	 53	 18	 57996	 88
     [java] 59000	 3188240	 54	 18	 58996	 87
     [java] 60000	 3263952	 54	 18	 59996	 86
     [java] 61000	 3334910	 54	 18	 60997	 86
     [java] 62000	 3412081	 55	 18	 61999	 86
     [java] 63000	 3490116	 55	 18	 62996	 85
     [java] 64000	 3557429	 55	 17	 63997	 85
     [java] 65000	 3626742	 55	 17	 64996	 84
     [java] 66000	 3697148	 56	 17	 65996	 84
     [java] 67000	 3777496	 56	 17	 66996	 84
     [java] 68000	 3852429	 56	 17	 67996	 83
     [java] 69000	 3925752	 56	 17	 68996	 83
     [java] 70000	 4001118	 57	 17	 69996	 83
     [java] 71000	 4082852	 57	 17	 70996	 82
     [java] 72000	 4161738	 57	 17	 71996	 82
     [java] 73000	 4242548	 58	 17	 72996	 81
     [java] 74000	 4329958	 58	 17	 73996	 81
     [java] 75000	 4423980	 58	 16	 74996	 80
     [java] 76000	 4509822	 59	 16	 75996	 80
     [java] 77000	 4595003	 59	 16	 76996	 79
     [java] 78000	 4684959	 60	 16	 77996	 79
     [java] 79000	 4773762	 60	 16	 78996	 78
     [java] 80000	 4862167	 60	 16	 79996	 78
     [java] 81000	 4955129	 61	 16	 80996	 77
     [java] 82000	 5045732	 61	 16	 81996	 77
     [java] 83000	 5135864	 61	 16	 82996	 76
     [java] 84000	 5235315	 62	 16	 83996	 76
     [java] 85000	 5329968	 62	 15	 84996	 76
     [java] 86000	 5424829	 63	 15	 85996	 75
     [java] 87000	 5529223	 63	 15	 86996	 75
     [java] 88000	 5629055	 63	 15	 87997	 74
     [java] 89000	 5726470	 64	 15	 88996	 74
     [java] 90000	 5829568	 64	 15	 89996	 73
     [java] 91000	 5929465	 65	 15	 90996	 73
     [java] 92000	 6029880	 65	 15	 91996	 72
     [java] 93000	 6138674	 66	 15	 92996	 72
     [java] 94000	 6244836	 66	 15	 93996	 71
     [java] 95000	 6349535	 66	 14	 94996	 71
     [java] 96000	 6463383	 67	 14	 95996	 71
     [java] 97000	 6576272	 67	 14	 96996	 70
     [java] 98000	 6686896	 68	 14	 97996	 70
     [java] 99000	 6803641	 68	 14	 98996	 69
     [java] 100000	 6913845	 69	 14	 99996	 69
     [java] 101000	 7026553	 69	 14	 100996	 68
     [java] 102000	 7140360	 70	 14	 101996	 68
     [java] 103000	 7259753	 70	 14	 102997	 67
     [java] 104000	 7371710	 70	 14	 103996	 67
     [java] 105000	 7495765	 71	 14	 104996	 67
     [java] 106000	 7612071	 71	 13	 105996	 66
     [java] 107000	 7730690	 72	 13	 106996	 66
     [java] 108000	 7853931	 72	 13	 107996	 66
     [java] 109000	 7970870	 73	 13	 108996	 65
     [java] 110000	 8097935	 73	 13	 109996	 65
     [java] 111000	 8221949	 74	 13	 110996	 64
     [java] 112000	 8356549	 74	 13	 111996	 64
     [java] 113000	 8473625	 74	 13	 112996	 64
     [java] 114000	 8592397	 75	 13	 113996	 63
     [java] 114553	 8650625	 75	 13	 114549	 63
     [java] Message server shutdown

BUILD SUCCESSFUL
Total time: 30 minutes 1 second
