Buildfile: /home/ec2-user/ASL-MQ/build.xml

compile:

jar:

run:
     [java] Message server running
     [java] ########## Middleware Report ##########
     [java] Req#	 Time	 Resp	 Rate	 Recv#	 Throughput
     [java] 50000	 10352837	 207	 4	 49972	 137
     [java] 51000	 10825969	 212	 4	 50971	 134
     [java] 52000	 11314938	 217	 4	 51971	 131
     [java] 53000	 11673500	 220	 4	 52971	 129
     [java] 54000	 12093072	 223	 4	 53971	 127
     [java] 55000	 12614883	 229	 4	 54972	 125
     [java] 56000	 13096897	 233	 4	 55971	 122
     [java] 57000	 13573518	 238	 4	 56972	 120
     [java] 58000	 14029153	 241	 4	 57971	 119
     [java] 59000	 14432134	 244	 4	 58971	 117
     [java] 60000	 14890944	 248	 4	 59971	 116
     [java] 61000	 15433177	 253	 3	 60971	 114
     [java] 62000	 15950685	 257	 3	 61971	 112
     [java] 63000	 16523150	 262	 3	 62971	 110
     [java] 64000	 17047324	 266	 3	 63971	 108
     [java] 65000	 17505614	 269	 3	 64972	 107
     [java] 66000	 18016867	 272	 3	 65971	 106
     [java] 67000	 18594711	 277	 3	 66971	 104
     [java] 68000	 19186447	 282	 3	 67972	 103
     [java] 69000	 19815852	 287	 3	 68971	 101
     [java] 70000	 20383118	 291	 3	 69971	 100
     [java] 71000	 20843792	 293	 3	 70971	 99
     [java] 72000	 21444254	 297	 3	 71972	 97
     [java] 73000	 22085636	 302	 3	 72971	 96
     [java] 74000	 22758874	 307	 3	 73971	 94
     [java] 75000	 23401823	 312	 3	 74971	 93
     [java] 76000	 24041312	 316	 3	 75971	 92
     [java] 77000	 24520619	 318	 3	 76971	 91
     [java] 78000	 25158360	 322	 3	 77971	 90
     [java] 79000	 25876737	 327	 3	 78971	 89
     [java] 80000	 26622771	 332	 3	 79972	 88
     [java] 81000	 27240703	 336	 2	 80971	 87
     [java] 82000	 27897998	 340	 2	 81971	 86
     [java] 83000	 28424033	 342	 2	 82971	 85
     [java] 84000	 29108311	 346	 2	 83972	 84
     [java] 85000	 29881317	 351	 2	 84971	 83
     [java] 86000	 30660570	 356	 2	 85971	 82
     [java] 87000	 31335581	 360	 2	 86971	 81
     [java] 88000	 32058129	 364	 2	 87971	 80
     [java] 89000	 32640170	 366	 2	 88971	 80
     [java] 90000	 33330489	 370	 2	 89971	 79
     [java] 91000	 34133859	 375	 2	 90971	 78
     [java] 92000	 34945969	 379	 2	 91971	 77
     [java] 93000	 35715207	 384	 2	 92971	 76
     [java] 94000	 36414858	 387	 2	 93971	 75
     [java] 95000	 37113271	 390	 2	 94971	 75
     [java] 96000	 37836257	 394	 2	 95971	 74
     [java] 97000	 38665400	 398	 2	 96971	 73
     [java] 98000	 39480003	 402	 2	 97971	 73
     [java] 99000	 40398040	 408	 2	 98971	 72
     [java] 100000	 41097443	 410	 2	 99973	 71
     [java] 101000	 41879667	 414	 2	 100971	 71
     [java] 102000	 42686479	 418	 2	 101971	 70
     [java] 103000	 43411673	 421	 2	 102972	 70
     [java] 104000	 44367335	 426	 2	 103971	 69
     [java] 105000	 45164588	 430	 2	 104971	 68
     [java] 106000	 46101792	 434	 2	 105972	 67
     [java] 107000	 46860205	 437	 2	 106971	 67
     [java] 108000	 47770377	 442	 2	 107971	 66
     [java] 109000	 48554774	 445	 2	 108971	 66
     [java] 110000	 49520626	 450	 2	 109971	 65
     [java] 111000	 50385457	 453	 2	 110971	 65
     [java] 112000	 51354978	 458	 2	 111971	 64
     [java] 113000	 52172075	 461	 2	 112971	 64
     [java] 114000	 53034712	 465	 2	 113971	 63
     [java] 114070	 53195939	 466	 2	 114041	 63
     [java] Message server shutdown

BUILD SUCCESSFUL
Total time: 30 minutes 2 seconds
