Buildfile: /home/ec2-user/ASL-MQ/build.xml

compile:

jar:

run:
     [java] Message server running
     [java] ########## Middleware Report ##########
     [java] Req#	 Time	 Resp	 Rate	 Recv#	 Throughput
     [java] 166000	 2863553	 17	 57	 165992	 482
     [java] 167000	 2882276	 17	 57	 166992	 481
     [java] 168000	 2901607	 17	 57	 167992	 481
     [java] 169000	 2921569	 17	 57	 168992	 481
     [java] 170000	 2941649	 17	 57	 169992	 481
     [java] 171000	 2961885	 17	 57	 170992	 480
     [java] 172000	 2980340	 17	 57	 171992	 480
     [java] 173000	 2998766	 17	 57	 172992	 480
     [java] 174000	 3016691	 17	 57	 173992	 480
     [java] 175000	 3034134	 17	 57	 174992	 480
     [java] 176000	 3050807	 17	 57	 175998	 480
     [java] 177000	 3074979	 17	 57	 176993	 479
     [java] 178000	 3090584	 17	 57	 177992	 479
     [java] 179000	 3106333	 17	 57	 178992	 479
     [java] 180000	 3122358	 17	 57	 179992	 480
     [java] 181000	 3137997	 17	 57	 180992	 480
     [java] 182000	 3154106	 17	 57	 181992	 480
     [java] 183000	 3169703	 17	 57	 182992	 481
     [java] 184000	 3185949	 17	 57	 183992	 481
     [java] 185000	 3202273	 17	 57	 184992	 481
     [java] 186000	 3218290	 17	 57	 185992	 481
     [java] 187000	 3240241	 17	 57	 186992	 480
     [java] 188000	 3256206	 17	 57	 187992	 480
     [java] 189000	 3272327	 17	 57	 188992	 480
     [java] 190000	 3288146	 17	 57	 189992	 482
     [java] 191000	 3303999	 17	 57	 190992	 482
     [java] 192000	 3319784	 17	 57	 191992	 482
     [java] 193000	 3335440	 17	 57	 192992	 482
     [java] 194000	 3351405	 17	 57	 193992	 482
     [java] 195000	 3367601	 17	 57	 194992	 482
     [java] 196000	 3383717	 17	 57	 195992	 482
     [java] 197000	 3405016	 17	 57	 196992	 482
     [java] 198000	 3420547	 17	 57	 197992	 482
     [java] 199000	 3436080	 17	 57	 198992	 483
     [java] 200000	 3451841	 17	 57	 199992	 483
     [java] 201000	 3467731	 17	 57	 200993	 483
     [java] 202000	 3483465	 17	 57	 201992	 483
     [java] 203000	 3500854	 17	 58	 202992	 483
     [java] 204000	 3518708	 17	 57	 203993	 483
     [java] 205000	 3538057	 17	 57	 204992	 483
     [java] 206000	 3554529	 17	 57	 205992	 483
     [java] 207000	 3575181	 17	 57	 206992	 483
     [java] 208000	 3591914	 17	 57	 207992	 483
     [java] 209000	 3608557	 17	 57	 208992	 483
     [java] 210000	 3625251	 17	 57	 209992	 483
     [java] 211000	 3641432	 17	 57	 210992	 483
     [java] 212000	 3657888	 17	 57	 211992	 484
     [java] 213000	 3674609	 17	 57	 212992	 484
     [java] 214000	 3691407	 17	 57	 213992	 484
     [java] 215000	 3710149	 17	 57	 214991	 484
     [java] 216000	 3730118	 17	 57	 215992	 483
     [java] 217000	 3747217	 17	 57	 216992	 483
     [java] 218000	 3764305	 17	 57	 217992	 483
     [java] 219000	 3782231	 17	 57	 218992	 483
     [java] 220000	 3799332	 17	 57	 219992	 483
     [java] 221000	 3816557	 17	 57	 220992	 483
     [java] 222000	 3834692	 17	 57	 221992	 483
     [java] 223000	 3853298	 17	 57	 222993	 483
     [java] 224000	 3871994	 17	 57	 223992	 483
     [java] 225000	 3895851	 17	 57	 224991	 482
     [java] 226000	 3915783	 17	 57	 225992	 482
     [java] 227000	 3935273	 17	 57	 226992	 481
