Buildfile: /home/ec2-user/ASL-MQ/build.xml

compile:

jar:

run:
     [java] Message server running
     [java] ########## Middleware Report ##########
     [java] Req#	 Time	 Resp	 Rate	 Recv#	 Throughput
     [java] 263000	 12846644	 48	 20	 262992	 191
     [java] 264000	 12895502	 48	 20	 263993	 191
     [java] 265000	 12945529	 48	 20	 264992	 191
     [java] 266000	 12997745	 48	 20	 265992	 191
     [java] 267000	 13046577	 48	 20	 266992	 191
     [java] 268000	 13096278	 48	 20	 267992	 191
     [java] 269000	 13145442	 48	 20	 268991	 191
     [java] 270000	 13194561	 48	 20	 269991	 191
     [java] 271000	 13243833	 48	 20	 270991	 191
     [java] 272000	 13293331	 48	 20	 271991	 191
     [java] 273000	 13342321	 48	 20	 272992	 191
     [java] 274000	 13391757	 48	 20	 273992	 191
     [java] 275000	 13441277	 48	 20	 274991	 191
     [java] 276000	 13491479	 48	 20	 275992	 191
     [java] 277000	 13544251	 48	 20	 276992	 191
     [java] 278000	 13593563	 48	 20	 277992	 191
     [java] 279000	 13642965	 48	 20	 278991	 191
     [java] 280000	 13692256	 48	 20	 279992	 191
     [java] 281000	 13741025	 48	 20	 280991	 191
     [java] 282000	 13791051	 48	 20	 281993	 191
     [java] 283000	 13839768	 48	 20	 282992	 191
     [java] 284000	 13888631	 48	 20	 283991	 191
     [java] 285000	 13937896	 48	 20	 284992	 191
     [java] 286000	 13986710	 48	 20	 285992	 191
     [java] 287000	 14042031	 48	 20	 286991	 191
     [java] 288000	 14090844	 48	 20	 287992	 190
     [java] 289000	 14139490	 48	 20	 288992	 191
     [java] 290000	 14188463	 48	 20	 289992	 191
     [java] 291000	 14237989	 48	 20	 290992	 191
     [java] 292000	 14286527	 48	 20	 291993	 190
     [java] 293000	 14334700	 48	 20	 292991	 191
     [java] 294000	 14383826	 48	 20	 293992	 191
     [java] 295000	 14433038	 48	 20	 294991	 191
     [java] 296000	 14482046	 48	 20	 295991	 191
     [java] 297000	 14535823	 48	 20	 296992	 190
     [java] 298000	 14584940	 48	 20	 297992	 191
     [java] 299000	 14634655	 48	 20	 298992	 190
     [java] 300000	 14683852	 48	 20	 299992	 190
     [java] 301000	 14732875	 48	 20	 300992	 190
     [java] 302000	 14781573	 48	 20	 301992	 190
     [java] 303000	 14830286	 48	 20	 302991	 190
     [java] 304000	 14879533	 48	 20	 303992	 190
     [java] 305000	 14929139	 48	 20	 304993	 190
     [java] 306000	 14981729	 48	 20	 305992	 190
     [java] 307000	 15030240	 48	 20	 306991	 190
     [java] 308000	 15079404	 48	 20	 307991	 190
     [java] 309000	 15128549	 48	 20	 308991	 190
     [java] 310000	 15177564	 48	 20	 309992	 190
     [java] 311000	 15227654	 48	 20	 310992	 190
     [java] 312000	 15276596	 48	 20	 311992	 190
     [java] 313000	 15326531	 48	 20	 312993	 190
     [java] 314000	 15376409	 48	 20	 313992	 190
     [java] 315000	 15433675	 48	 20	 314992	 190
     [java] 316000	 15482162	 48	 20	 315992	 190
     [java] 317000	 15531560	 48	 20	 316992	 190
     [java] 318000	 15580665	 48	 20	 317992	 190
     [java] 319000	 15629474	 48	 20	 318993	 190
     [java] 320000	 15678274	 48	 20	 319992	 190
     [java] 321000	 15727821	 48	 20	 320992	 190
     [java] 322000	 15777104	 48	 20	 321991	 190
     [java] 323000	 15827305	 49	 20	 322991	 190
     [java] 324000	 15880030	 49	 20	 323991	 190
     [java] 325000	 15930789	 49	 20	 324992	 190
     [java] 326000	 15979959	 49	 20	 325991	 190
     [java] 327000	 16029337	 49	 20	 326992	 190
     [java] 328000	 16079284	 49	 20	 327992	 190
     [java] 329000	 16128595	 49	 20	 328991	 190
     [java] 330000	 16177813	 49	 20	 329991	 190
     [java] 331000	 16226839	 49	 20	 330991	 190
     [java] 332000	 16277211	 49	 20	 331993	 190
     [java] 333000	 16329583	 49	 20	 332992	 190
     [java] 334000	 16378496	 49	 20	 333991	 190
     [java] 335000	 16428170	 49	 20	 334992	 190
     [java] 336000	 16477572	 49	 20	 335991	 190
     [java] 337000	 16526893	 49	 20	 336992	 190
     [java] 338000	 16575687	 49	 20	 337991	 190
     [java] 339000	 16624390	 49	 20	 338992	 190
     [java] 340000	 16674420	 49	 20	 339991	 190
     [java] 341000	 16726933	 49	 20	 340992	 190
     [java] 342000	 16776692	 49	 20	 341991	 190
     [java] 342567	 16804786	 49	 20	 342559	 190
     [java] Message server shutdown

BUILD SUCCESSFUL
Total time: 30 minutes 1 second
